record_id,scenario_id,period,facility_id,case_type,chemistry,pack_mass_kg,demand_packs,demand_kg,production_packs,regular_capacity_packs,overtime_capacity_packs,service_gap_packs,eol_returns_packs,eol_returns_kg,collection_rate,grade_A_share,grade_B_share,grade_C_share,soh,cycles,damage_index,temperature_c,recovery_quality_score,quality_grade,pathway,recycle_yield,reman_yield,second_life_share,reman_eligible_share,expected_recovered_kg,recycled_content_share,material_price_index,transport_distance_km,facility_available,facility_uptime,energy_kwh_per_pack,grid_kgco2e_per_kwh,scrap_rate,safety_stock_packs,imputation_required,data_quality_state
OBS-11398-SCN-12-040-P08,SCN-12-040,8,PLANT-12,service_infeasible,NMC111,427.923,3194.213,1366877.917,2814.609,2645.035,169.574,379.603,692.371,296281.586,0.880463,0.428806,0.248919,0.322275,0.74778,816.614,0.320835,32.327,0.48242,B,remanufacture,0.87006,0.813316,0.144987,0.294359,194060.926,0.358704,1.143845,323.638,1,0.98589,330.004,0.447759,0.035925,365.695,0,COMPLETE
OBS-11399-SCN-12-040-P09,SCN-12-040,9,PLANT-12,service_infeasible,NMC111,427.923,3161.577,1352912.603,2931.523,2694.522,237.001,230.055,574.84,245987.286,0.87056,0.546997,0.220325,0.232677,0.907351,899.436,0.158072,28.758,0.686145,A,second_life,0.91064,0.854081,0.180121,0.360798,159885.046,0.355239,0.837877,717.0,1,0.99575,262.627,0.449093,0.039784,259.745,0,COMPLETE
OBS-11400-SCN-12-040-P10,SCN-12-040,10,PLANT-12,service_infeasible,NMC111,427.923,3293.818,1409501.242,2996.452,2864.681,131.772,297.365,346.771,148391.213,0.835042,0.409911,0.261765,0.328324,0.718226,960.576,0.423482,24.122,0.431218,B,remanufacture,0.85585,0.794958,0.136214,0.299213,91605.241,0.29792,0.877929,279.872,1,0.974758,377.136,0.29724,0.035109,308.651,0,COMPLETE
OBS-11401-SCN-12-041-P01,SCN-12-041,1,PLANT-07,service_infeasible,NMC811,410.756,3956.002,1624951.33,3247.083,3038.604,208.479,708.919,841.587,345686.855,0.917889,0.45849,0.268834,0.272676,0.757293,1193.014,0.098656,36.802,0.582491,B,remanufacture,0.891386,0.836653,0.152407,0.325762,239732.118,0.228454,0.950076,634.92,1,0.979445,277.607,0.241943,0.056826,405.902,0,COMPLETE
OBS-11402-SCN-12-041-P02,SCN-12-041,2,PLANT-07,service_infeasible,NMC811,410.756,3953.51,1623927.72,3561.309,3328.185,233.124,392.201,689.041,283027.55,0.844718,0.572655,0.16484,0.262505,0.851261,1317.171,0.008668,33.917,0.701995,A,recycle,0.924277,0.852803,0.177551,0.343437,181740.494,0.375703,1.078428,220.898,1,0.988737,351.564,0.494622,0.033724,286.681,0,COMPLETE
OBS-11403-SCN-12-041-P03,SCN-12-041,3,PLANT-07,service_infeasible,NMC811,410.756,4543.114,1866111.085,3691.544,3473.414,218.13,851.57,847.437,348089.786,0.878156,0.463908,0.253897,0.282195,0.705,1100.655,0.02202,15.61,0.588861,B,remanufacture,0.944599,0.829606,0.159018,0.346451,242827.047,0.397939,1.039159,515.358,1,0.974603,291.171,0.262981,0.038857,279.156,0,COMPLETE
OBS-11404-SCN-12-041-P04,SCN-12-041,4,PLANT-07,service_infeasible,NMC811,410.756,4394.953,1805253.172,3469.691,3206.805,262.886,925.262,609.617,250403.952,0.910149,0.478687,0.199584,0.321729,0.738286,1188.775,0.213805,19.846,0.533477,B,remanufacture,0.885011,0.82665,0.163174,0.313364,168786.35,0.139546,1.010678,156.51,1,0.992655,303.198,0.367182,0.042242,224.796,0,COMPLETE
OBS-11405-SCN-12-041-P05,SCN-12-041,5,PLANT-07,service_infeasible,NMC811,410.756,4483.747,1841725.956,3739.69,3441.826,297.864,744.057,1066.786,438188.84,0.929459,0.464764,0.201901,0.333335,0.785309,845.109,0.264863,34.212,0.530651,B,recycle,0.900768,0.83446,0.159404,0.286004,308383.842,0.299876,1.115012,604.545,1,0.999,336.429,0.383788,0.03553,227.283,0,COMPLETE
OBS-11406-SCN-12-041-P06,SCN-12-041,6,PLANT-07,service_infeasible,NMC811,410.756,3937.568,1617379.342,3233.553,2931.353,302.2,704.014,463.518,190392.911,0.920478,0.553152,0.166786,0.280062,0.814867,1026.957,0.0,24.627,0.705586,A,remanufacture,0.945929,0.827357,0.161256,0.31945,139044.075,0.245784,0.834578,440.464,1,0.991165,308.934,0.490656,0.039882,324.594,0,COMPLETE
OBS-11407-SCN-12-041-P07,SCN-12-041,7,PLANT-07,service_infeasible,NMC811,410.756,3537.188,1452921.188,3079.985,2893.13,186.855,457.203,559.342,229753.255,0.8453,0.501064,0.181117,0.317819,0.767314,585.683,0.126932,28.21,0.601909,B,remanufacture,0.901597,0.835325,0.172066,0.291076,144971.086,0.195058,1.042431,446.428,1,0.98374,280.059,0.370876,0.033594,394.727,0,COMPLETE
OBS-11408-SCN-12-041-P08,SCN-12-041,8,PLANT-07,service_infeasible,NMC811,410.756,3425.785,1407161.717,3017.716,2843.559,174.158,408.069,873.599,358836.113,0.855253,0.52098,0.214367,0.264653,0.861528,831.15,0.086064,28.98,0.68705,A,remanufacture,0.898229,0.816583,0.158078,0.338972,232086.346,0.323681,0.960521,611.799,1,0.991419,254.591,0.26553,0.034379,263.228,0,COMPLETE
OBS-11409-SCN-12-041-P09,SCN-12-041,9,PLANT-07,service_infeasible,NMC811,410.756,3309.41,1359359.944,3080.665,2832.492,248.174,228.745,657.977,270268.135,0.93043,0.490626,0.229544,0.279829,0.822712,849.107,0.084235,28.484,0.661468,A,remanufacture,0.902013,0.856676,0.150461,0.300024,192696.895,0.303059,1.057267,582.374,1,0.978372,342.557,0.313178,0.047159,239.299,0,COMPLETE
OBS-11410-SCN-12-041-P10,SCN-12-041,10,PLANT-07,service_infeasible,NMC811,410.756,3600.116,1478768.994,2908.044,2636.779,271.265,692.072,993.701,408168.654,0.837724,0.492157,0.236203,0.271641,0.795463,320.751,0.178581,30.575,0.59029,B,remanufacture,0.88023,0.797991,0.163995,0.328792,251620.471,0.16949,1.082434,92.706,1,0.998087,304.393,0.41504,0.045503,171.579,0,COMPLETE
OBS-11411-SCN-12-042-P01,SCN-12-042,1,PLANT-05,service_infeasible,NMC622,415.29,2336.48,970317.701,2150.739,1964.116,186.623,185.74,484.935,201388.75,0.838798,0.44552,0.254659,0.299822,0.802331,486.444,0.373514,26.017,0.51534,B,recycle,0.879574,0.802256,0.168924,0.283908,123482.534,0.406674,0.913483,259.527,1,0.980957,271.129,0.402511,0.040404,259.994,0,COMPLETE
OBS-11412-SCN-12-042-P02,SCN-12-042,2,PLANT-05,service_infeasible,NMC622,415.29,2402.291,997648.573,1821.799,1748.48,73.319,580.492,628.858,261158.899,0.823566,0.441232,0.172816,0.385952,0.69484,162.475,0.30995,18.053,0.450669,B,disposal,0.895114,0.807591,0.152379,0.276194,163186.112,0.408859,1.092762,674.634,1,0.9704,279.93,0.42989,0.046854,166.046,0,COMPLETE
OBS-11413-SCN-12-042-P03,SCN-12-042,3,PLANT-05,service_infeasible,NMC622,415.29,2638.413,1095707.548,2384.034,2254.616,129.418,254.379,277.648,115304.749,0.927494,0.481578,0.249507,0.268915,0.754228,934.323,0.146304,17.473,0.570239,B,remanufacture,0.865664,0.836579,0.177941,0.294534,76104.569,0.296335,1.034526,308.326,1,0.970607,311.406,0.362755,0.031646,186.54,0,COMPLETE
OBS-11414-SCN-12-042-P04,SCN-12-042,4,PLANT-05,service_infeasible,NMC622,415.29,2407.664,999879.687,2087.663,1972.269,115.394,320.0,375.313,155864.053,0.832167,0.483616,0.287974,0.22841,0.819157,858.141,0.154293,25.146,0.635295,A,second_life,0.90779,0.838228,0.144605,0.272666,100718.287,0.28704,1.029504,64.181,1,0.989657,358.272,0.502328,0.037717,171.979,0,COMPLETE
OBS-11415-SCN-12-042-P05,SCN-12-042,5,PLANT-05,service_infeasible,NMC622,415.29,2257.587,937554.14,2058.537,1966.327,92.209,199.05,422.551,175481.198,0.836397,0.385856,0.244786,0.369358,0.793623,762.018,0.370033,31.587,0.494033,B,remanufacture,0.843112,0.784099,0.130408,0.258046,107607.774,0.362832,1.000149,386.958,1,0.991004,350.939,0.474855,0.046782,136.719,0,COMPLETE
OBS-11416-SCN-12-042-P06,SCN-12-042,6,PLANT-05,service_infeasible,NMC622,415.29,2164.725,898989.712,2021.549,1898.118,123.431,143.176,441.511,183355.335,0.867502,0.474915,0.247636,0.277449,0.680384,701.045,0.111237,31.246,0.537745,B,remanufacture,0.912484,0.81826,0.165025,0.306481,121188.904,0.331054,0.961861,305.214,1,0.988348,290.114,0.376636,0.032394,227.119,0,COMPLETE
OBS-11417-SCN-12-042-P07,SCN-12-042,7,PLANT-05,service_infeasible,NMC622,415.29,2082.801,864967.479,1867.202,1733.4,133.802,215.599,418.969,173993.689,0.925844,0.478431,0.22738,0.294189,0.716903,819.03,0.125532,27.637,0.568004,B,remanufacture,0.902229,0.812328,0.154833,0.268519,122837.402,0.296666,0.777229,344.718,1,0.978775,358.201,0.301534,0.045878,146.923,0,COMPLETE
OBS-11418-SCN-12-042-P08,SCN-12-042,8,PLANT-05,service_infeasible,NMC622,415.29,1996.548,829147.427,1609.219,1470.563,138.657,387.329,457.121,189838.044,0.926464,0.426299,0.250522,0.323179,0.644997,935.578,0.197871,14.388,0.457584,B,recycle,0.881082,0.805365,0.14872,0.283574,131916.981,0.291475,1.132325,725.115,1,0.982772,313.62,0.242513,0.045035,156.946,0,COMPLETE
OBS-11419-SCN-12-042-P09,SCN-12-042,9,PLANT-05,service_infeasible,NMC622,415.29,1771.882,735845.59,1601.239,1534.73,66.51,170.643,460.655,191305.718,0.86847,0.45709,0.262568,0.280342,0.804523,484.402,0.153916,19.322,0.608342,B,remanufacture,0.907894,0.846491,0.150084,0.326023,128201.734,0.265703,0.917405,748.876,1,0.992187,328.873,0.561943,0.047953,102.336,0,COMPLETE
OBS-11420-SCN-12-042-P10,SCN-12-042,10,PLANT-05,service_infeasible,NMC622,415.29,1950.681,810099.097,1719.726,1601.071,118.655,230.954,404.725,168078.351,0.948502,0.533264,0.230419,0.236317,0.818001,1210.363,0.04729,23.093,0.680541,A,second_life,0.928254,0.846686,0.189117,0.340941,119998.263,0.374645,0.992017,330.18,1,0.985181,333.515,0.455524,0.030054,192.938,0,COMPLETE
OBS-11421-SCN-12-043-P01,SCN-12-043,1,PLANT-06,service_infeasible,LMO,404.4,2688.996,1087430.059,2220.767,2018.804,201.963,468.228,703.391,284451.268,0.862853,0.516018,0.184247,0.299735,0.836429,531.63,0.2026,24.536,0.623589,A,remanufacture,0.891119,0.822605,0.157797,0.321481,184203.242,0.177269,1.200746,576.244,1,0.99616,307.294,0.435218,0.03334,248.535,0,COMPLETE
OBS-11422-SCN-12-043-P02,SCN-12-043,2,PLANT-06,service_infeasible,LMO,404.4,2449.026,990386.247,2051.305,1964.118,87.187,397.721,289.712,117159.412,0.943288,0.469648,0.286451,0.243901,0.780799,1280.887,0.153055,28.801,0.597306,B,recycle,0.856835,0.800689,0.149719,0.332572,80515.843,0.353655,1.147249,417.389,1,0.992995,252.775,0.365845,0.034491,195.2,0,COMPLETE
OBS-11423-SCN-12-043-P03,SCN-12-043,3,PLANT-06,service_infeasible,LMO,404.4,2885.989,1167094.082,2485.386,2361.015,124.371,400.603,393.336,159065.138,0.911883,0.477945,0.250203,0.271852,0.834225,1385.938,0.199084,26.757,0.619809,B,remanufacture,0.891249,0.849388,0.173364,0.28639,106862.972,0.172521,0.809863,467.432,1,0.982231,266.259,0.267671,0.038127,226.543,0,COMPLETE
OBS-11424-SCN-12-043-P04,SCN-12-043,4,PLANT-06,service_infeasible,LMO,404.4,2841.943,1149282.061,2189.12,2047.108,142.013,652.823,430.155,173954.781,0.904801,0.516344,0.224578,0.259078,0.901105,1159.734,0.183234,14.618,0.649696,A,second_life,0.890982,0.831315,0.167145,0.310685,116795.948,0.368052,1.108831,318.225,1,0.987868,301.237,0.313799,0.039916,129.134,0,COMPLETE
OBS-11425-SCN-12-043-P05,SCN-12-043,5,PLANT-06,service_infeasible,LMO,404.4,2635.817,1065924.582,2085.667,1889.561,196.106,550.15,549.586,222252.407,0.855863,0.423619,0.223611,0.35277,0.62986,760.974,0.225278,25.15,0.464915,B,remanufacture,0.868938,0.814448,0.157023,0.298687,139333.409,0.259952,0.922534,467.161,1,0.973558,327.006,0.224707,0.034604,303.578,0,COMPLETE
OBS-11426-SCN-12-043-P06,SCN-12-043,6,PLANT-06,service_infeasible,LMO,404.4,2458.382,994169.734,2030.005,1927.602,102.403,428.377,659.575,266732.1,0.832762,0.492981,0.242021,0.264998,0.798279,690.641,0.245364,26.977,0.571056,B,remanufacture,0.868018,0.815147,0.154983,0.305662,162925.815,0.295747,0.996852,249.54,1,0.989144,320.072,0.389646,0.031856,175.86,0,COMPLETE
OBS-11427-SCN-12-043-P07,SCN-12-043,7,PLANT-06,service_infeasible,LMO,404.4,2383.407,963850.063,1947.443,1766.942,180.501,435.964,357.407,144535.574,0.859448,0.491162,0.274669,0.234169,0.843042,1031.912,0.153524,22.166,0.644795,A,second_life,0.893171,0.827447,0.168174,0.319987,92291.404,0.175529,1.077745,63.491,1,0.971555,258.032,0.600389,0.033896,177.009,0,COMPLETE
OBS-11428-SCN-12-043-P08,SCN-12-043,8,PLANT-06,service_infeasible,LMO,404.4,2243.963,907458.793,1942.409,1830.374,112.035,301.554,346.486,140118.802,0.826939,0.503211,0.158755,0.338035,0.804637,1067.095,0.208212,17.485,0.576851,B,recycle,0.903537,0.808238,0.17006,0.318651,86888.468,0.208827,1.026354,332.535,1,0.984573,351.021,0.438759,0.046908,261.864,0,COMPLETE
OBS-11429-SCN-12-043-P09,SCN-12-043,9,PLANT-06,service_infeasible,LMO,404.4,2139.452,865194.553,1914.026,1774.303,139.723,225.426,504.875,204171.333,0.831741,0.518916,0.224634,0.256451,0.821282,770.92,0.097434,22.37,0.656664,A,recycle,0.892237,0.845015,0.192308,0.340713,122379.579,0.353542,1.012599,282.041,1,0.986541,271.45,0.349867,0.036705,103.864,0,COMPLETE
OBS-11430-SCN-12-043-P10,SCN-12-043,10,PLANT-06,service_infeasible,LMO,404.4,2317.824,937328.325,2062.273,1942.97,119.303,255.552,456.508,184611.854,0.908102,0.456201,0.217723,0.326076,0.690876,1434.953,0.095482,15.127,0.541979,B,remanufacture,0.902163,0.833478,0.15786,0.298068,127368.944,0.178253,0.964626,447.812,1,0.983889,298.725,0.406799,0.043367,191.063,0,COMPLETE
OBS-11431-SCN-12-044-P01,SCN-12-044,1,PLANT-01,service_infeasible,LMO,390.655,2298.98,898108.955,2104.393,1969.749,134.644,194.587,565.394,220874.058,0.899035,0.446125,0.244466,0.309409,0.767287,1035.845,0.30651,36.27,0.491513,B,remanufacture,0.892286,0.820945,0.15381,0.28582,149931.783,0.25359,0.963471,422.497,1,0.979776,308.945,0.467779,0.044268,208.469,0,COMPLETE
OBS-11432-SCN-12-044-P02,SCN-12-044,2,PLANT-01,service_infeasible,LMO,390.655,2676.992,1045781.513,2189.909,2100.341,89.568,487.083,296.811,115950.684,0.88099,0.529921,0.243286,0.226794,0.827666,1248.06,0.022087,20.192,0.690895,A,recycle,0.916454,0.869388,0.157765,0.310886,78847.631,0.295925,0.920783,596.195,1,0.973883,291.88,0.454836,0.047293,232.808,0,COMPLETE
OBS-11433-SCN-12-044-P03,SCN-12-044,3,PLANT-01,service_infeasible,LMO,390.655,2873.702,1122627.409,2198.231,2033.351,164.881,675.471,299.01,116809.748,0.901334,0.441723,0.282628,0.275648,0.777552,993.515,0.248933,25.449,0.559002,B,remanufacture,0.885909,0.834284,0.154095,0.312637,78899.78,0.116087,0.920538,561.144,1,0.999,331.027,0.215579,0.038571,292.541,0,COMPLETE
OBS-11434-SCN-12-044-P04,SCN-12-044,4,PLANT-01,service_infeasible,LMO,390.655,2840.741,1109750.863,2224.494,2019.722,204.772,616.247,411.878,160902.287,0.949528,0.432636,0.249908,0.317456,0.709018,1218.388,0.197508,39.426,0.492412,B,remanufacture,0.870628,0.837385,0.143732,0.297034,113897.046,0.38844,0.911279,397.386,1,0.994724,282.069,0.446183,0.039122,297.966,0,COMPLETE
OBS-11435-SCN-12-044-P05,SCN-12-044,5,PLANT-01,service_infeasible,LMO,390.655,2574.997,1005936.536,2436.635,2264.311,172.323,138.363,344.193,134460.889,0.934119,0.44248,0.257114,0.300406,0.769638,1284.13,0.217514,10.927,0.527515,B,recycle,0.8696,0.849728,0.146135,0.289593,93262.505,0.294031,1.20713,188.975,1,0.994009,327.077,0.301627,0.030574,205.395,0,COMPLETE
OBS-11436-SCN-12-044-P06,SCN-12-044,6,PLANT-01,service_infeasible,LMO,390.655,2244.292,876744.763,1715.443,1625.922,89.522,528.848,403.661,157692.333,0.833959,0.465573,0.207009,0.327418,0.879924,912.901,0.243499,34.115,0.609322,B,remanufacture,0.883428,0.810195,0.141847,0.300819,99699.216,0.360761,0.998317,507.87,1,0.981579,267.094,0.365577,0.034086,224.192,0,COMPLETE
OBS-11437-SCN-12-044-P07,SCN-12-044,7,PLANT-01,service_infeasible,LMO,390.655,2320.708,906597.131,2064.946,1963.276,101.669,255.762,347.0,135557.535,0.907149,0.484468,0.213671,0.301861,0.813018,1658.096,0.107496,32.283,0.631926,A,second_life,0.867603,0.840237,0.154146,0.311259,90244.137,0.306952,0.966823,425.145,1,0.99536,239.87,0.304919,0.040186,95.438,0,COMPLETE
OBS-11438-SCN-12-044-P08,SCN-12-044,8,PLANT-01,service_infeasible,LMO,390.655,2173.097,848932.168,1801.215,1673.402,127.813,371.882,298.106,116456.693,0.832306,0.550541,0.179012,0.270446,0.832565,858.223,0.042987,31.059,0.680636,A,second_life,0.904996,0.847072,0.16136,0.30371,73564.807,0.351689,1.022751,291.354,1,0.995095,303.532,0.304447,0.027773,194.956,0,COMPLETE
OBS-11439-SCN-12-044-P09,SCN-12-044,9,PLANT-01,service_infeasible,LMO,390.655,2093.767,817941.565,1586.192,1521.88,64.313,507.575,299.972,117185.674,0.864918,0.484599,0.231901,0.2835,0.628082,828.13,0.032123,32.3,0.5349,B,remanufacture,0.895825,0.840646,0.154901,0.344169,76732.682,0.23142,0.916619,453.553,1,0.984004,281.875,0.428342,0.042125,186.914,0,COMPLETE
OBS-11440-SCN-12-044-P10,SCN-12-044,10,PLANT-01,service_infeasible,LMO,390.655,2336.641,912821.391,2051.151,1974.692,76.459,285.49,394.845,154248.256,0.906619,0.48015,0.226303,0.293547,0.735194,741.108,0.077645,29.989,0.597104,B,remanufacture,0.931414,0.831884,0.163403,0.295741,108969.252,0.32438,0.932344,409.079,1,0.984108,311.124,0.333586,0.046397,251.445,0,COMPLETE
OBS-11441-SCN-12-045-P01,SCN-12-045,1,PLANT-08,service_infeasible,NCA,399.927,3331.004,1332158.957,2688.584,2437.196,251.388,642.42,653.679,261423.823,0.937681,0.488892,0.220271,0.290837,0.718214,518.872,0.082106,25.977,0.594773,B,remanufacture,0.881095,0.830518,0.192048,0.328182,174505.256,0.285872,0.890701,640.052,1,0.999,310.367,0.40444,0.035151,285.6,0,COMPLETE
OBS-11442-SCN-12-045-P02,SCN-12-045,2,PLANT-08,service_infeasible,NCA,399.927,3400.774,1360061.801,3045.503,2787.465,258.037,355.271,456.967,182753.593,0.845732,0.457493,0.24439,0.298117,0.934351,880.168,0.437927,29.943,0.567699,B,recycle,0.857535,0.773909,0.174443,0.299113,109420.187,0.241552,1.018727,397.473,1,0.986097,306.943,0.249541,0.035789,333.121,0,COMPLETE
OBS-11443-SCN-12-045-P03,SCN-12-045,3,PLANT-08,service_infeasible,NCA,399.927,3893.668,1557183.448,3120.409,2854.658,265.751,773.258,555.072,221988.367,0.915403,0.463287,0.261806,0.274907,0.813428,1446.348,0.25133,34.439,0.556713,B,recycle,0.882306,0.827605,0.124221,0.331668,157020.401,0.385274,0.9754,376.665,1,0.971233,324.337,0.328881,0.044904,372.675,0,COMPLETE
OBS-11444-SCN-12-045-P04,SCN-12-045,4,PLANT-08,service_infeasible,NCA,399.927,3858.886,1543273.17,2881.461,2722.206,159.254,977.425,441.283,176481.06,0.903912,0.428328,0.267683,0.303989,0.731446,880.248,0.21092,27.658,0.537427,B,remanufacture,0.860765,0.824443,0.143525,0.295499,117604.446,0.110299,1.147001,755.048,1,0.998898,294.679,0.383609,0.042122,316.537,0,COMPLETE
OBS-11445-SCN-12-045-P05,SCN-12-045,5,PLANT-08,service_infeasible,NCA,399.927,3437.296,1374667.896,2628.73,2415.554,213.176,808.565,776.833,310676.514,0.91413,0.495154,0.257742,0.247104,0.728854,553.907,0.0,32.556,0.622107,A,second_life,0.906171,0.847416,0.165342,0.327783,214800.444,0.289089,1.141392,208.837,1,0.985565,346.123,0.300567,0.036525,350.046,0,COMPLETE
OBS-11446-SCN-12-045-P06,SCN-12-045,6,PLANT-08,service_infeasible,NCA,399.927,3242.931,1296936.343,2841.125,2641.366,199.758,401.807,840.893,336296.04,0.935496,0.438681,0.234916,0.326403,0.838792,704.151,0.455647,33.406,0.480002,B,remanufacture,0.832902,0.809239,0.167175,0.29408,218228.444,0.331934,0.984973,20.0,1,0.979342,252.907,0.233962,0.036035,236.454,0,COMPLETE
OBS-11447-SCN-12-045-P07,SCN-12-045,7,PLANT-08,service_infeasible,NCA,399.927,2951.222,1180273.665,2584.256,2442.153,142.103,366.966,506.973,202752.325,0.897593,0.462509,0.174127,0.363364,0.71073,719.323,0.104784,18.2,0.561031,B,remanufacture,0.896346,0.831861,0.149849,0.297375,138681.024,0.271069,1.001263,62.992,1,0.991695,288.535,0.415762,0.044797,265.288,0,COMPLETE
OBS-11448-SCN-12-045-P08,SCN-12-045,8,PLANT-08,service_infeasible,NCA,399.927,2929.879,1171738.221,2367.401,2203.212,164.189,562.478,600.078,239987.333,0.901519,0.55789,0.222381,0.219729,0.895064,719.714,0.0,24.523,0.763017,A,recycle,0.897122,0.834067,0.179589,0.346367,159237.71,0.149928,1.065221,692.656,1,0.979828,291.173,0.288745,0.039403,190.899,0,COMPLETE
OBS-11449-SCN-12-045-P09,SCN-12-045,9,PLANT-08,service_infeasible,NCA,399.927,2770.993,1108195.532,2588.469,2393.607,194.862,182.525,538.362,215305.635,0.823121,0.463992,0.207265,0.328743,0.720229,1048.362,0.167848,28.87,0.546387,B,remanufacture,0.910898,0.804183,0.158444,0.274829,135853.861,0.179794,1.011454,621.481,1,0.996088,328.6,0.311768,0.044303,112.39,0,COMPLETE
OBS-11450-SCN-12-045-P10,SCN-12-045,10,PLANT-08,service_infeasible,NCA,399.927,3114.942,1245750.015,2747.372,2572.594,174.778,367.57,636.374,254503.37,0.881955,0.483164,0.293649,0.223186,0.876668,1146.717,0.15831,26.49,0.670743,A,second_life,0.890598,0.830642,0.167126,0.337581,166494.926,0.291175,0.967152,484.777,1,0.979668,292.776,0.259435,0.035754,325.309,0,COMPLETE
OBS-11451-SCN-12-046-P01,SCN-12-046,1,PLANT-12,service_infeasible,NMC622,414.527,2113.314,876025.697,1908.37,1769.28,139.09,204.944,348.708,144548.87,0.917684,0.510748,0.304399,0.184853,0.90451,902.973,0.106461,29.268,0.707341,A,remanufacture,0.878097,0.849004,0.175775,0.315486,96005.484,0.27964,0.918504,62.026,1,0.985745,309.824,0.317852,0.043786,94.867,0,COMPLETE
OBS-11452-SCN-12-046-P02,SCN-12-046,2,PLANT-12,service_infeasible,NMC622,414.527,2367.87,981545.891,1974.956,1864.264,110.692,392.914,643.462,266732.345,0.931827,0.420855,0.250387,0.328759,0.795098,1024.526,0.286981,25.391,0.553548,B,remanufacture,0.913871,0.822323,0.148636,0.312211,193379.842,0.200269,1.103451,992.714,1,0.988061,309.16,0.452822,0.050961,195.439,0,COMPLETE
OBS-11453-SCN-12-046-P03,SCN-12-046,3,PLANT-12,service_infeasible,NMC622,414.527,2463.536,1021202.124,2085.221,1890.167,195.054,378.315,378.134,156746.71,0.83885,0.579313,0.192213,0.228473,0.862872,1101.883,0.088491,26.152,0.695336,A,second_life,0.879403,0.83277,0.181995,0.317373,94585.95,0.461193,1.070316,411.982,1,0.991804,309.433,0.454006,0.024209,146.397,0,COMPLETE
OBS-11454-SCN-12-046-P04,SCN-12-046,4,PLANT-12,service_infeasible,NMC622,414.527,2424.471,1005008.509,2219.12,2094.547,124.573,205.351,483.591,200461.546,0.873647,0.411308,0.259681,0.329011,0.711838,777.111,0.149664,46.245,0.496949,B,remanufacture,0.928649,0.83437,0.145296,0.30963,139006.356,0.272903,0.918231,432.872,1,0.975582,296.447,0.423138,0.048362,266.51,0,COMPLETE
OBS-11455-SCN-12-046-P05,SCN-12-046,5,PLANT-12,service_infeasible,NMC622,414.527,2422.148,1004045.716,2234.178,2105.328,128.85,187.97,442.142,183279.736,0.912211,0.447777,0.302339,0.249883,0.873133,817.393,0.137838,39.05,0.640342,A,recycle,0.885331,0.877481,0.134313,0.329445,128137.368,0.315086,0.951715,734.699,1,0.979763,320.302,0.305587,0.044059,123.865,0,COMPLETE
